md5,title,base_level,prediction,ability,player_count,clear_count,est_level
4c07761bff0a6ebb7696e8e91fef6b3d,Schwerkraft,31.0,0.4563093966406384,-0.8791061639785767,2.0,1.0,31.0
4c77d9e7bfaca4faee4a035cd8ffe872,BRAIN HACKER [BLACK ANOTHER],31.0,0.46817352832822773,-1.2521687746047974,46.0,18.0,31.0
2fde75f758a0415b2c40a030965fd959,Evanescent [LUCID],31.0,0.41561281969592195,-1.5083614587783813,23.0,8.0,31.0
64fcd7f0c47f0edc6e22a8b712c7f9f2,aballava (Clover?),31.0,0.4517382182630795,-0.18057367205619812,12.0,4.0,31.0
425b14fc43db24a16f44380f4a06a3a5,ERIS [BIFROST],31.0,0.43984922368408885,-1.3231704235076904,211.0,96.0,31.0
14e6967d1ebe85eb26cadb7fafa1e23e,MirroR -Miracle version-,31.0,0.4927204693827401,-0.8051605224609375,219.0,111.0,31.0
ac10def001390f4a64ce4ec477babee8,Ruriko FINAL (LUNATIC),31.0,0.46559740648056325,-0.5795167088508606,217.0,75.0,31.0
60efbab48e249a45525255e1a996ee2e,英雄 ～氷の妖精のお話～ [INFELNO],31.0,0.4212492433532598,-0.0871666893362999,17.0,6.0,31.0
b8925c3f1f69dc40e9b55dd47ed92eb3,"GIFT [For ""U""...]",31.0,0.4437251632531654,0.002919786609709263,3.0,0.0,31.0
18c6674e6ddf4e341d6ad6e6d9936365,弦月の猫 [EX],31.0,0.4124078193984119,0.009958654642105103,10.0,4.0,31.002128120197547
cada54582f85645b79b99e38298fbb4b,Calamity Fortune [SERPENT],31.0,0.4022525791534817,-1.0144996643066406,193.0,66.0,31.012283360442478
28788156857a8fc75da04b797587c256,L9DM [FUC],31.0,0.39872144523881087,-1.1653956174850464,184.0,56.0,31.015814494357148
5f39dc90e202ed59f1dd7221ab157c52,私たちの恋は観音開き (百合とレズの境界),31.0,0.3955295656817344,-0.6933336853981018,41.0,11.0,31.019006373914223
2338ea893bf8c9c3d3304c862615adc6,Lamir (KF7),31.0,0.38511851605760755,-0.6971388459205627,208.0,72.0,31.02941742353835
b450f4073e1a19f837265f89733fdd41,Sakura Fubuki [二度咲き],31.0,0.3796841915622038,-0.46388712525367737,8.0,1.0,31.034851748033756
fc0e584d68ed54c20b9626f5a79483f2,Halcyon[GOD],31.0,0.37857918782924566,-1.724267840385437,31.0,11.0,31.03595675176671
e85d09bf36cb1418e193183dbca74a88,YATA (地獄級),31.0,0.372533738196188,-0.8138245940208435,334.0,102.0,31.04200220139977
1728928d4d010b0c1ba0e21130a854a3,Cold Breath (Another++),31.0,0.37144908833631307,-0.932620644569397,249.0,86.0,31.043086851259645
613ae01bc580bff8f9ac4f204ba85fce,ハードルネッサンバ [Difficulty],31.0,0.36713377195309643,-0.43369951844215393,4.0,1.0,31.04740216764286
79dc444b48299814462ff23a2bf3ab79,ひつぎとふたご [7KEY/LUNATIC],31.0,0.36561122507370514,-2.1331255435943604,338.0,92.0,31.048924714522254
a989801931b5e3172a2bd50401c10eec,モリオンの姫 [yumether],31.0,0.3621896583585753,-0.32636576890945435,351.0,98.0,31.052346281237384
2b0fd2e97e6458239a9c66b6031defed,ピアノ狂騒曲第壱番「滅宴」 (KF7),31.0,0.35093097032102294,-0.7439965009689331,219.0,75.0,31.063604969274934
